itag	go
Solyc09g059520.2.1	GO:0003677
Solyc09g059570.2.1	GO:0016020
Solyc09g059640.1.1	GO:0016020
Solyc09g059660.1.1	GO:0006139
Solyc09g059710.1.1	GO:0015979
Solyc09g059720.1.1	GO:0019748
Solyc09g059750.1.1	GO:0009056
Solyc09g059770.1.1	GO:0005515
Solyc09g059810.1.1	GO:0005515
Solyc09g059820.1.1	GO:0005515
Solyc09g059840.1.1	GO:0005515
Solyc09g059850.1.1	GO:0006810
Solyc09g059960.2.1	GO:0005783
Solyc09g059970.2.1	GO:0005515
Solyc09g059980.1.1	GO:0009987
Solyc09g060000.1.1	GO:0005634
Solyc09g060110.2.1	GO:0004871
Solyc09g060140.2.1	GO:0016043
Solyc09g060160.1.1	GO:0009628
Solyc09g061220.1.1	GO:0000166
Solyc09g061230.2.1	GO:0006950
Solyc09g061250.2.1	GO:0005886
Solyc09g061280.2.1	GO:0008152
Solyc09g061290.2.1	GO:0005975
Solyc09g061330.1.1	GO:0006519
Solyc09g061340.1.1	GO:0016043
Solyc09g061450.1.1	GO:0006412
Solyc09g061460.1.1	GO:0006091
Solyc09g061550.1.1	GO:0016301
Solyc09g061570.1.1	GO:0016301
Solyc09g061610.1.1	GO:0009987
Solyc09g061620.2.1	GO:0005635
Solyc09g061680.2.1	GO:0000166
Solyc09g061840.2.1	GO:0009987
Solyc09g061860.2.1	GO:0009987
Solyc09g061930.2.1	GO:0000166
Solyc09g061940.1.1	GO:0000166
Solyc09g061950.1.1	GO:0006350
Solyc09g063010.2.1	GO:0009536
Solyc09g063030.2.1	GO:0016049
Solyc09g063040.1.1	GO:0000166
Solyc09g063130.2.1	GO:0003824
Solyc09g063150.2.1	GO:0008152
Solyc09g064160.2.1	GO:0003824
Solyc09g064200.2.1	GO:0030154
Solyc09g064230.1.1	GO:0005515
Solyc09g064240.2.1	GO:0008152
Solyc09g064270.2.1	GO:0006464
Solyc09g064370.2.1	GO:0009987
Solyc09g064400.1.1	GO:0015979
Solyc09g064410.1.1	GO:0006412
Solyc09g064420.2.1	GO:0000166
Solyc09g064430.2.1	GO:0006950
Solyc09g064440.2.1	GO:0008152
Solyc09g064450.2.1	GO:0005739
Solyc09g064470.2.1	GO:0009987
Solyc09g064480.1.1	GO:0005515
Solyc09g064490.1.1	GO:0005737
Solyc09g064500.2.1	GO:0015979
Solyc09g064510.2.1	GO:0000166
Solyc09g064520.2.1	GO:0008152
Solyc09g064530.2.1	GO:0005634
Solyc09g064580.2.1	GO:0009579
Solyc09g064590.2.1	GO:0006139
Solyc09g064660.2.1	GO:0003676
Solyc09g064720.2.1	GO:0005576
Solyc09g064740.2.1	GO:0004518
Solyc09g064770.1.1	GO:0005515
Solyc09g064790.2.1	GO:0006629
Solyc09g064800.1.1	GO:0005975
Solyc09g064850.2.1	GO:0009790
Solyc09g064880.1.1	GO:0009987
Solyc09g064910.1.1	GO:0009987
Solyc09g064950.1.1	GO:0006464
Solyc09g064980.1.1	GO:0005515
Solyc09g064990.1.1	GO:0008152
Solyc09g065010.2.1	GO:0016740
Solyc09g065080.1.1	GO:0005515
Solyc09g065120.2.1	GO:0009791
Solyc09g065130.2.1	GO:0000166
Solyc09g065160.2.1	GO:0000003
Solyc09g065180.2.1	GO:0005488
Solyc09g065190.1.1	GO:0005737
Solyc09g065200.2.1	GO:0005515
Solyc09g065210.2.1	GO:0009719
Solyc09g065230.1.1	GO:0009987
Solyc09g065240.2.1	GO:0003674
Solyc09g065260.1.1	GO:0003674
Solyc09g065270.2.1	GO:0006950
Solyc09g065290.2.1	GO:0005886
Solyc09g065310.1.1	GO:0006350
Solyc09g065320.1.1	GO:0008152
Solyc09g065330.2.1	GO:0005840
Solyc09g065340.2.1	GO:0005488
Solyc09g065440.2.1	GO:0006810
Solyc09g065470.2.1	GO:0003674
Solyc09g065520.2.1	GO:0005623
Solyc09g065540.2.1	GO:0000166
Solyc09g065560.2.1	GO:0009987
Solyc09g065570.2.1	GO:0006464
Solyc09g065600.2.1	GO:0006810
Solyc09g065610.1.1	GO:0005488
Solyc09g065650.2.1	GO:0016301
Solyc09g065660.2.1	GO:0005654
Solyc09g065670.2.1	GO:0005488
Solyc09g065700.2.1	GO:0009653
Solyc09g065720.2.1	GO:0005623
Solyc09g065730.2.1	GO:0009536
Solyc09g065780.2.1	GO:0009987
Solyc09g065790.1.1	GO:0019538
Solyc09g065800.2.1	GO:0005739
Solyc09g065810.2.1	GO:0009056
Solyc09g065820.2.1	GO:0000003
Solyc09g065830.2.1	GO:0003824
Solyc09g065840.2.1	GO:0009536
Solyc09g065860.2.1	GO:0006139
Solyc09g065870.2.1	GO:0009536
Solyc09g065880.2.1	GO:0005622
Solyc09g065890.2.1	GO:0009987
Solyc09g065900.2.1	GO:0019725
Solyc09g065910.1.1	GO:0009536
Solyc09g065920.2.1	GO:0009987
Solyc09g065940.2.1	GO:0005634
Solyc09g065950.2.1	GO:0016043
Solyc09g065960.1.1	GO:0009987
Solyc09g065990.2.1	GO:0005515
Solyc09g066010.2.1	GO:0003677
Solyc09g066020.1.1	GO:0016740
Solyc09g066030.1.1	GO:0030154
Solyc09g066050.2.1	GO:0030154
Solyc09g066060.1.1	GO:0005654
Solyc09g066070.2.1	GO:0030154
Solyc09g066080.1.1	GO:0005622
Solyc09g066090.2.1	GO:0006950
Solyc09g066100.2.1	GO:0009987
Solyc09g066130.2.1	GO:0005634
Solyc09g066150.1.1	GO:0016020
Solyc09g066260.2.1	GO:0009536
Solyc09g066340.1.1	GO:0009719
Solyc09g066350.1.1	GO:0007165
Solyc09g066360.1.1	GO:0005654
Solyc09g066370.1.1	GO:0008152
Solyc09g066400.1.1	GO:0008152
Solyc09g066410.1.1	GO:0009987
Solyc09g066430.2.1	GO:0009987
Solyc09g066440.2.1	GO:0004871
Solyc09g066450.1.1	GO:0003677
Solyc09g066460.2.1	GO:0000166
Solyc09g066470.2.1	GO:0007275
Solyc09g066480.2.1	GO:0000166
Solyc09g066490.2.1	GO:0006810
Solyc09g072510.1.1	GO:0016301
Solyc09g072570.2.1	GO:0006139
Solyc09g072610.2.1	GO:0003824
Solyc09g072620.2.1	GO:0009987
Solyc09g072630.2.1	GO:0009653
Solyc09g072640.2.1	GO:0016043
Solyc09g072660.2.1	GO:0008152
Solyc09g072700.2.1	GO:0005488
Solyc09g072710.2.1	GO:0016740
Solyc09g072810.2.1	GO:0016301
Solyc09g072820.2.1	GO:0009987
Solyc09g072830.2.1	GO:0006950
Solyc09g072870.2.1	GO:0009791
Solyc09g072880.2.1	GO:0009536
Solyc09g072890.1.1	GO:0005622
Solyc09g072900.2.1	GO:0005576
Solyc09g072920.1.1	GO:0006350
Solyc09g072950.1.1	GO:0009653
Solyc09g072980.2.1	GO:0009628
Solyc09g073000.2.1	GO:0005488
Solyc09g073010.1.1	GO:0009987
Solyc09g074080.1.1	GO:0016740
Solyc09g074100.2.1	GO:0009987
Solyc09g074230.2.1	GO:0016020
Solyc09g074240.1.1	GO:0004871
Solyc09g074250.2.1	GO:0000166
Solyc09g074260.1.1	GO:0008152
Solyc09g074270.2.1	GO:0009908
Solyc09g074300.1.1	GO:0016043
Solyc09g074320.2.1	GO:0005886
Solyc09g074340.2.1	GO:0005515
Solyc09g074360.2.1	GO:0003723
Solyc09g074370.2.1	GO:0006810
Solyc09g074400.2.1	GO:0006464
Solyc09g074410.2.1	GO:0005737
Solyc09g074420.2.1	GO:0006091
Solyc09g074430.2.1	GO:0008152
Solyc09g074460.1.1	GO:0005488
Solyc09g074510.2.1	GO:0005654
Solyc09g074520.2.1	GO:0040007
Solyc09g074530.2.1	GO:0005215
Solyc09g074560.2.1	GO:0005515
Solyc09g074570.1.1	GO:0003824
Solyc09g074580.1.1	GO:0003824
Solyc09g074610.2.1	GO:0005515
Solyc09g074620.2.1	GO:0005488
Solyc09g074630.2.1	GO:0007165
Solyc09g074650.2.1	GO:0009536
Solyc09g074680.2.1	GO:0007049
Solyc09g074690.2.1	GO:0009791
Solyc09g074700.1.1	GO:0006350
Solyc09g074710.2.1	GO:0005515
Solyc09g074720.1.1	GO:0000003
Solyc09g074730.1.1	GO:0005515
Solyc09g074740.2.1	GO:0009987
Solyc09g074750.2.1	GO:0009987
Solyc09g074760.1.1	GO:0005654
Solyc09g074830.2.1	GO:0009058
Solyc09g074850.2.1	GO:0016740
Solyc09g074860.2.1	GO:0005215
Solyc09g074870.2.1	GO:0009987
Solyc09g074880.2.1	GO:0009536
Solyc09g074890.1.1	GO:0007165
Solyc09g074900.2.1	GO:0005975
Solyc09g074910.1.1	GO:0009628
Solyc09g074940.1.1	GO:0005515
Solyc09g074950.2.1	GO:0006259
Solyc09g074970.2.1	GO:0008152
Solyc09g074980.2.1	GO:0016787
Solyc09g074990.2.1	GO:0009791
Solyc09g075020.2.1	GO:0006950
Solyc09g075040.2.1	GO:0009607
Solyc09g075060.2.1	GO:0005488
Solyc09g075070.2.1	GO:0005488
Solyc09g075080.2.1	GO:0000003
Solyc09g075120.2.1	GO:0009058
Solyc09g075130.2.1	GO:0005622
Solyc09g075140.2.1	GO:0006629
Solyc09g075150.2.1	GO:0005840
Solyc09g075160.2.1	GO:0005840
Solyc09g075190.2.1	GO:0005737
Solyc09g075200.2.1	GO:0006950
Solyc09g075210.2.1	GO:0009628
Solyc09g075280.1.1	GO:0009856
Solyc09g075290.2.1	GO:0005515
Solyc09g075300.2.1	GO:0008152
Solyc09g075320.1.1	GO:0005488
Solyc09g075330.2.1	GO:0005975
Solyc09g075350.2.1	GO:0005737
Solyc09g075360.2.1	GO:0009607
Solyc09g075390.2.1	GO:0006950
Solyc09g075420.2.1	GO:0006350
Solyc09g075430.2.1	GO:0005840
Solyc09g075440.2.1	GO:0004871
Solyc09g075450.2.1	GO:0005829
Solyc09g075460.2.1	GO:0005737
Solyc09g075470.2.1	GO:0009987
Solyc09g075480.2.1	GO:0006139
Solyc09g075490.2.1	GO:0005215
Solyc09g075530.2.1	GO:0006810
Solyc09g075540.1.1	GO:0005886
Solyc09g075550.2.1	GO:0009058
Solyc09g075560.1.1	GO:0016740
Solyc09g075610.2.1	GO:0006350
Solyc09g075640.2.1	GO:0005488
Solyc09g075720.2.1	GO:0000166
Solyc09g075760.2.1	GO:0030154
Solyc09g075770.1.1	GO:0009987
Solyc09g075790.2.1	GO:0009987
Solyc09g075800.2.1	GO:0008150
Solyc09g075810.2.1	GO:0003674
Solyc09g075820.2.1	GO:0016020
Solyc09g075860.2.1	GO:0005488
Solyc09g075870.1.1	GO:0005488
Solyc09g075900.2.1	GO:0009058
Solyc09g075910.1.1	GO:0000166
Solyc09g075920.1.1	GO:0030246
Solyc09g075930.1.1	GO:0005488
Solyc09g075940.2.1	GO:0005488
Solyc09g075950.1.1	GO:0005739
Solyc09g075990.2.1	GO:0008152
Solyc09g076000.2.1	GO:0016020
Solyc09g076010.2.1	GO:0008152
Solyc09g076020.2.1	GO:0003824
Solyc09g076030.2.1	GO:0006091
Solyc09g082050.2.1	GO:0005515
Solyc09g082060.2.1	GO:0009058
Solyc09g082120.2.1	GO:0009987
Solyc09g082180.2.1	GO:0009058
Solyc09g082200.2.1	GO:0016020
Solyc09g082300.2.1	GO:0006810
Solyc09g082320.2.1	GO:0019538
Solyc09g082370.2.1	GO:0007275
Solyc09g082380.2.1	GO:0000166
Solyc09g082390.1.1	GO:0003723
Solyc09g082420.1.1	GO:0006139
Solyc09g082430.1.1	GO:0006139
Solyc09g082440.1.1	GO:0006139
Solyc09g082450.1.1	GO:0009987
Solyc09g082460.2.1	GO:0005886
Solyc09g082470.2.1	GO:0006464
Solyc09g082480.1.1	GO:0006139
Solyc09g082490.2.1	GO:0005634
Solyc09g082520.2.1	GO:0009987
Solyc09g082530.1.1	GO:0009987
Solyc09g082550.2.1	GO:0009987
Solyc09g082600.1.1	GO:0016787
Solyc09g082610.1.1	GO:0009987
Solyc09g082620.2.1	GO:0005739
Solyc09g082630.2.1	GO:0003824
Solyc09g082640.1.1	GO:0008152
Solyc09g082650.2.1	GO:0003824
Solyc09g082660.2.1	GO:0019748
Solyc09g082670.2.1	GO:0005654
Solyc09g082710.2.1	GO:0016043
Solyc09g082770.2.1	GO:0006810
Solyc09g082780.2.1	GO:0005634
Solyc09g082790.2.1	GO:0000166
Solyc09g082800.2.1	GO:0006519
Solyc09g082830.2.1	GO:0007275
Solyc09g082860.2.1	GO:0005737
Solyc09g082870.1.1	GO:0009058
Solyc09g082880.1.1	GO:0009058
Solyc09g082890.1.1	GO:0006810
Solyc09g098610.1.1	GO:0008152
Solyc09g082910.1.1	GO:0006350
Solyc09g082940.2.1	GO:0005886
Solyc09g082970.2.1	GO:0016301
Solyc09g082990.2.1	GO:0005488
Solyc09g083000.2.1	GO:0016740
Solyc09g083010.2.1	GO:0003677
Solyc09g083050.2.1	GO:0016740
Solyc09g083060.2.1	GO:0006464
Solyc09g083070.2.1	GO:0006810
Solyc09g083080.2.1	GO:0009536
Solyc09g083090.2.1	GO:0006464
Solyc09g083100.1.1	GO:0006519
Solyc09g083120.2.1	GO:0016787
Solyc09g083130.2.1	GO:0016787
Solyc09g083150.2.1	GO:0008152
Solyc09g083190.2.1	GO:0006950
Solyc09g083210.2.1	GO:0009987
Solyc09g083220.2.1	GO:0006350
Solyc09g083250.2.1	GO:0005488
Solyc09g083260.2.1	GO:0005488
Solyc09g083280.2.1	GO:0009719
Solyc09g083290.2.1	GO:0005634
Solyc09g083300.1.1	GO:0006464
Solyc09g083310.1.1	GO:0006464
Solyc09g083330.2.1	GO:0009058
Solyc09g083340.1.1	GO:0005730
Solyc09g083350.2.1	GO:0009791
Solyc09g083370.2.1	GO:0006412
Solyc09g083380.2.1	GO:0016043
Solyc09g083390.1.1	GO:0016043
Solyc09g083410.2.1	GO:0005737
Solyc09g083430.1.1	GO:0009605
Solyc09g083440.2.1	GO:0005576
Solyc09g084440.2.1	GO:0005576
Solyc09g084450.2.1	GO:0005576
Solyc09g084460.2.1	GO:0005576
Solyc09g084470.2.1	GO:0005576
Solyc09g084480.2.1	GO:0005576
Solyc09g084490.2.1	GO:0005576
Solyc09g089490.2.1	GO:0030234
Solyc09g089540.2.1	GO:0030234
Solyc09g089550.2.1	GO:0005654
Solyc09g089580.2.1	GO:0006519
Solyc09g089590.1.1	GO:0003677
Solyc09g089600.1.1	GO:0005488
Solyc09g089610.2.1	GO:0006350
Solyc09g089630.2.1	GO:0016020
Solyc09g089700.2.1	GO:0003824
Solyc09g089710.2.1	GO:0009058
Solyc09g089740.2.1	GO:0006519
Solyc09g089750.1.1	GO:0009835
Solyc09g089880.2.1	GO:0006519
Solyc09g089910.1.1	GO:0003677
Solyc09g089920.1.1	GO:0003700
Solyc09g089930.1.1	GO:0005654
Solyc09g089990.2.1	GO:0003674
Solyc09g090040.2.1	GO:0003674
Solyc09g090070.1.1	GO:0009987
Solyc09g090080.1.1	GO:0009987
Solyc09g090090.1.1	GO:0006519
Solyc09g090100.2.1	GO:0009628
Solyc09g090140.2.1	GO:0009628
Solyc09g090190.2.1	GO:0005773
Solyc09g090200.2.1	GO:0005515
Solyc09g090210.2.1	GO:0006519
Solyc09g090230.1.1	GO:0005576
Solyc09g090240.1.1	GO:0005886
Solyc09g090250.2.1	GO:0004871
Solyc09g090310.1.1	GO:0009536
Solyc09g090320.1.1	GO:0009536
Solyc09g090350.2.1	GO:0009628
Solyc09g090360.2.1	GO:0007154
Solyc09g090370.2.1	GO:0016740
Solyc09g090380.1.1	GO:0007275
Solyc09g090400.2.1	GO:0005840
Solyc09g090410.2.1	GO:0016020
Solyc09g090430.2.1	GO:0009987
Solyc09g090460.2.1	GO:0005215
Solyc09g090470.2.1	GO:0009719
Solyc09g090500.2.1	GO:0006629
Solyc09g090510.2.1	GO:0006629
Solyc09g090550.2.1	GO:0005198
Solyc09g090570.2.1	GO:0006091
Solyc09g090590.2.1	GO:0006629
Solyc09g090600.2.1	GO:0005739
Solyc09g090610.2.1	GO:0009791
Solyc09g090630.1.1	GO:0016740
Solyc09g090660.2.1	GO:0008150
Solyc09g090700.1.1	GO:0006519
Solyc09g090720.2.1	GO:0009987
Solyc09g090730.1.1	GO:0009987
Solyc09g090740.2.1	GO:0009536
Solyc09g090750.2.1	GO:0008152
Solyc09g090790.2.1	GO:0005654
Solyc09g090810.1.1	GO:0008150
Solyc09g090830.2.1	GO:0000003
Solyc09g090840.2.1	GO:0006519
Solyc09g090850.2.1	GO:0006950
Solyc09g090870.2.1	GO:0009536
Solyc09g090890.1.1	GO:0016043
Solyc09g090900.2.1	GO:0008150
Solyc09g090910.1.1	GO:0005515
Solyc09g090940.2.1	GO:0000166
Solyc09g090960.2.1	GO:0009536
Solyc09g091030.2.1	GO:0016787
Solyc09g091050.2.1	GO:0006629
Solyc09g091070.1.1	GO:0003824
Solyc09g091080.2.1	GO:0003774
Solyc09g091090.1.1	GO:0003824
Solyc09g091100.2.1	GO:0005622
Solyc09g091120.2.1	GO:0009653
Solyc09g091170.2.1	GO:0009058
Solyc09g091180.2.1	GO:0009605
Solyc09g091190.2.1	GO:0006350
Solyc09g091240.2.1	GO:0003723
Solyc09g091250.2.1	GO:0005488
Solyc09g091260.2.1	GO:0006464
Solyc09g091280.2.1	GO:0030154
Solyc09g091400.2.1	GO:0000166
Solyc09g091410.1.1	GO:0006629
Solyc09g091430.2.1	GO:0003824
Solyc09g091440.2.1	GO:0006464
Solyc09g091450.2.1	GO:0005622
Solyc09g091460.2.1	GO:0005829
Solyc09g091470.2.1	GO:0009987
Solyc09g091500.2.1	GO:0003723
Solyc09g091510.2.1	GO:0019748
Solyc09g091520.1.1	GO:0009628
Solyc09g091570.2.1	GO:0009987
Solyc09g091580.2.1	GO:0009536
Solyc09g091610.2.1	GO:0009987
Solyc09g091650.2.1	GO:0000166
Solyc09g091660.2.1	GO:0016020
Solyc09g091670.2.1	GO:0016020
Solyc09g091700.2.1	GO:0005634
Solyc09g091720.1.1	GO:0003824
Solyc09g091730.2.1	GO:0009987
Solyc09g091740.2.1	GO:0005840
Solyc09g091750.2.1	GO:0005488
Solyc09g091760.1.1	GO:0009987
Solyc09g091780.2.1	GO:0005634
Solyc09g091830.2.1	GO:0019538
Solyc09g091840.2.1	GO:0005777
Solyc09g091850.2.1	GO:0005886
Solyc09g091870.1.1	GO:0000166
Solyc09g091880.2.1	GO:0006350
Solyc09g091890.2.1	GO:0009628
Solyc09g091900.2.1	GO:0016020
Solyc09g091910.1.1	GO:0016787
Solyc09g091920.2.1	GO:0016787
Solyc09g091930.2.1	GO:0009987
Solyc09g091950.1.1	GO:0009719
Solyc09g091960.2.1	GO:0005515
Solyc09g091970.2.1	GO:0016043
Solyc09g091990.2.1	GO:0009719
Solyc09g092010.1.1	GO:0009719
Solyc09g092080.2.1	GO:0009987
Solyc09g092090.2.1	GO:0016020
Solyc09g092100.2.1	GO:0007275
Solyc09g092120.2.1	GO:0005783
Solyc09g092130.2.1	GO:0009987
Solyc09g092140.2.1	GO:0016740
Solyc09g092160.2.1	GO:0005737
Solyc09g092170.1.1	GO:0009987
Solyc09g092200.1.1	GO:0005737
Solyc09g092210.2.1	GO:0005737
Solyc09g092260.2.1	GO:0006950
Solyc09g092280.1.1	GO:0000166
Solyc09g092290.1.1	GO:0000166
Solyc09g092300.2.1	GO:0000166
Solyc09g092310.1.1	GO:0000166
Solyc09g092320.2.1	GO:0003723
Solyc09g092330.1.1	GO:0006139
Solyc09g092340.2.1	GO:0004518
Solyc09g092350.1.1	GO:0009987
Solyc09g092380.2.1	GO:0008152
Solyc09g092390.2.1	GO:0009987
Solyc09g092400.1.1	GO:0005794
Solyc09g092410.2.1	GO:0006950
Solyc09g092420.1.1	GO:0009987
Solyc09g092430.2.1	GO:0007275
Solyc09g092450.2.1	GO:0009987
Solyc09g092460.2.1	GO:0000166
Solyc09g092470.2.1	GO:0003824
Solyc09g092520.2.1	GO:0005576
Solyc09g092560.2.1	GO:0008152
Solyc09g092580.2.1	GO:0008152
Solyc09g092590.1.1	GO:0008152
Solyc09g092600.2.1	GO:0008152
Solyc09g092620.2.1	GO:0008152
Solyc09g092640.2.1	GO:0008152
Solyc09g092670.2.1	GO:0008152
Solyc09g092680.2.1	GO:0009987
Solyc09g092690.2.1	GO:0009605
Solyc09g097830.2.1	GO:0005975
Solyc09g097860.2.1	GO:0007275
Solyc09g097880.2.1	GO:0003824
Solyc09g097900.2.1	GO:0016787
Solyc09g097910.2.1	GO:0009628
Solyc09g097950.1.1	GO:0003824
Solyc09g097960.2.1	GO:0003824
Solyc09g097970.2.1	GO:0003824
Solyc09g097980.2.1	GO:0003824
Solyc09g097990.1.1	GO:0009719
Solyc09g098000.2.1	GO:0009536
Solyc09g098010.2.1	GO:0008152
Solyc09g098770.1.1	GO:0008152
Solyc09g098030.2.1	GO:0008152
Solyc09g098040.2.1	GO:0009987
Solyc09g098120.2.1	GO:0007165
Solyc09g098150.2.1	GO:0009536
Solyc09g098170.2.1	GO:0016787
Solyc09g098200.2.1	GO:0016020
Solyc09g098220.2.1	GO:0007049
Solyc09g098230.2.1	GO:0016043
Solyc09g098240.2.1	GO:0005215
Solyc09g098250.2.1	GO:0006350
Solyc09g098260.1.1	GO:0006350
Solyc09g098270.2.1	GO:0016043
Solyc09g098280.2.1	GO:0006412
Solyc09g098290.2.1	GO:0003824
Solyc09g098320.1.1	GO:0008152
Solyc09g098340.2.1	GO:0016787
Solyc09g098360.2.1	GO:0006412
Solyc09g098370.2.1	GO:0006950
Solyc09g098390.2.1	GO:0000166
Solyc09g098410.1.1	GO:0016787
Solyc09g098420.1.1	GO:0016301
Solyc09g098440.2.1	GO:0005737
Solyc09g098450.2.1	GO:0006629
Solyc09g098460.1.1	GO:0009605
Solyc09g098490.2.1	GO:0005794
Solyc09g098500.2.1	GO:0009987
Solyc09g098510.2.1	GO:0005618
Solyc09g098520.2.1	GO:0005215
Solyc09g098530.2.1	GO:0005215
Solyc09g098540.2.1	GO:0007275
Solyc09g098580.2.1	GO:0006950
Solyc09g098590.2.1	GO:0008150
Solyc10g005030.2.1	GO:0009628
Solyc10g005040.2.1	GO:0004871
Solyc10g005050.2.1	GO:0015979
Solyc10g005060.2.1	GO:0016740
Solyc10g005100.2.1	GO:0009628
Solyc10g005110.2.1	GO:0009536
Solyc10g005120.1.1	GO:0005777
Solyc10g005130.2.1	GO:0005515
Solyc10g005180.2.1	GO:0006091
Solyc10g005260.2.1	GO:0003723
Solyc10g005280.1.1	GO:0006350
Solyc10g005290.2.1	GO:0016740
Solyc10g005300.2.1	GO:0000166
Solyc10g005320.2.1	GO:0008152
Solyc10g005330.2.1	GO:0009653
Solyc10g005340.2.1	GO:0009628
Solyc10g005350.2.1	GO:0005737
Solyc10g005360.2.1	GO:0008152
Solyc10g005370.2.1	GO:0005730
Solyc10g005400.2.1	GO:0009987
Solyc10g005420.1.1	GO:0003824
Solyc10g005430.2.1	GO:0005773
Solyc10g005440.1.1	GO:0030246
Solyc10g005460.2.1	GO:0009719
Solyc10g005470.2.1	GO:0007165
Solyc10g005490.2.1	GO:0000166
Solyc10g005500.2.1	GO:0009987
Solyc10g005510.2.1	GO:0007275
Solyc10g005520.2.1	GO:0009791
Solyc10g005530.2.1	GO:0003723
Solyc10g005540.2.1	GO:0016740
Solyc10g005550.1.1	GO:0019748
Solyc10g005560.2.1	GO:0006519
Solyc10g005590.2.1	GO:0005654
Solyc10g005630.2.1	GO:0005739
Solyc10g005640.2.1	GO:0005623
Solyc10g005650.2.1	GO:0016043
Solyc10g005660.2.1	GO:0006464
Solyc10g005670.1.1	GO:0008152
Solyc10g005680.1.1	GO:0005654
Solyc10g005690.2.1	GO:0016020
Solyc10g005760.1.1	GO:0030154
Solyc10g005770.2.1	GO:0000166
Solyc10g005780.2.1	GO:0005783
Solyc10g005810.2.1	GO:0009058
Solyc10g005820.1.1	GO:0016740
Solyc10g005840.2.1	GO:0016740
Solyc10g005870.2.1	GO:0009536
Solyc10g005880.2.1	GO:0008152
Solyc10g005890.2.1	GO:0009056
Solyc10g005920.2.1	GO:0009056
Solyc10g005930.1.1	GO:0009536
Solyc10g005950.2.1	GO:0019748
Solyc10g005960.1.1	GO:0005886
Solyc10g005990.2.1	GO:0006350
Solyc10g006010.2.1	GO:0016043
Solyc10g006020.2.1	GO:0009791
Solyc10g006030.2.1	GO:0006412
Solyc10g006040.1.1	GO:0006950
Solyc10g006070.2.1	GO:0006412
Solyc10g006080.1.1	GO:0006810
Solyc10g006090.2.1	GO:0007275
Solyc10g006100.2.1	GO:0009653
Solyc10g006110.2.1	GO:0009056
Solyc10g006130.1.1	GO:0009719
Solyc10g006200.2.1	GO:0003723
Solyc10g006210.1.1	GO:0005634
Solyc10g006230.2.1	GO:0016020
Solyc10g006270.2.1	GO:0016787
Solyc10g006290.2.1	GO:0005739
Solyc10g006300.2.1	GO:0006464
Solyc10g006320.2.1	GO:0009987
Solyc10g006330.2.1	GO:0005886
Solyc10g006340.2.1	GO:0000166
Solyc10g006350.2.1	GO:0016787
Solyc10g006380.1.1	GO:0006810
Solyc10g006390.2.1	GO:0005515
Solyc10g006400.2.1	GO:0006464
Solyc10g006420.2.1	GO:0016043
Solyc10g006480.1.1	GO:0006464
Solyc10g006490.2.1	GO:0003824
Solyc10g006500.2.1	GO:0005975
Solyc10g006510.2.1	GO:0005654
Solyc10g006530.2.1	GO:0003674
Solyc10g006540.2.1	GO:0000003
Solyc10g006550.1.1	GO:0000003
Solyc10g006560.2.1	GO:0009605
Solyc10g006580.2.1	GO:0016020
Solyc10g006600.2.1	GO:0000166
Solyc10g006610.2.1	GO:0016049
Solyc10g006620.1.1	GO:0016049
Solyc10g006630.1.1	GO:0016049
Solyc10g006650.2.1	GO:0005773
Solyc10g006660.2.1	GO:0005515
Solyc10g006680.1.1	GO:0009875
Solyc10g006700.1.1	GO:0005515
Solyc10g006710.2.1	GO:0006464
Solyc10g006720.2.1	GO:0016301
Solyc10g006750.2.1	GO:0005488
Solyc10g006760.2.1	GO:0005886
Solyc10g006770.2.1	GO:0005634
Solyc10g006800.2.1	GO:0006810
Solyc10g006820.2.1	GO:0005886
Solyc10g006830.2.1	GO:0007275
Solyc10g006850.2.1	GO:0005768
Solyc10g006860.2.1	GO:0008152
Solyc10g006870.1.1	GO:0016049
Solyc10g006880.2.1	GO:0003700
Solyc10g006890.2.1	GO:0005515
Solyc10g006900.2.1	GO:0009058
Solyc10g006910.1.1	GO:0006412
Solyc10g006970.2.1	GO:0016740
Solyc10g006980.2.1	GO:0009987
Solyc10g007010.1.1	GO:0009607
Solyc10g007040.2.1	GO:0016740
Solyc10g007050.2.1	GO:0016787
Solyc10g007060.2.1	GO:0006412
Solyc10g007070.2.1	GO:0003674
Solyc10g007080.2.1	GO:0005215
Solyc10g007090.2.1	GO:0005215
Solyc10g007100.2.1	GO:0005215
Solyc10g007110.2.1	GO:0006519
Solyc10g007130.2.1	GO:0005654
Solyc10g007200.2.1	GO:0006464
Solyc10g007220.1.1	GO:0007165
Solyc10g007230.1.1	GO:0007165
Solyc10g007240.1.1	GO:0007165
Solyc10g007260.2.1	GO:0009056
Solyc10g007290.2.1	GO:0009987
Solyc10g007320.2.1	GO:0009987
Solyc10g007330.1.1	GO:0016787
Solyc10g007350.2.1	GO:0005515
Solyc10g007360.2.1	GO:0005215
Solyc10g007370.1.1	GO:0005215
Solyc10g007380.1.1	GO:0005215
Solyc10g007390.2.1	GO:0005886
Solyc10g007400.2.1	GO:0006259
Solyc10g007420.2.1	GO:0007165
Solyc10g007430.1.1	GO:0007165
Solyc10g007480.2.1	GO:0009987
Solyc10g007500.2.1	GO:0016301
Solyc10g007600.2.1	GO:0009058
Solyc10g007610.2.1	GO:0006810
Solyc10g007620.1.1	GO:0016740
